# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   90       3.224422276566e-10       8.374674167304e-14      -2.238071126573e-12       3.302663515215e-16       1.334273066257e-11       1.742793161793e-12      -7.802925684177e-15 
   91       3.263619365964e-10       8.583921816915e-14      -2.323005127939e-12       3.376938333134e-16       1.297401702162e-11       1.703391446377e-12      -7.774396245866e-15 
   92       3.303115390487e-10       8.792983226460e-14      -2.408629307424e-12       3.452076784517e-16       1.261786189329e-11       1.665220336950e-12      -7.739599555817e-15 
   93       3.342899385052e-10       9.001667861698e-14      -2.494880847513e-12       3.528082799661e-16       1.227298621331e-11       1.628146637082e-12      -7.695463800187e-15 
   94       3.382972235281e-10       9.209792543534e-14      -2.581698808832e-12       3.604960832530e-16       1.193923112638e-11       1.592158427878e-12      -7.642073128680e-15 
   95       3.423336843163e-10       9.417173871749e-14      -2.669021799170e-12       3.682715656387e-16       1.161665905915e-11       1.557268121988e-12      -7.580411231994e-15 
   96       3.463994601597e-10       9.623625571995e-14      -2.756787160267e-12       3.761352295161e-16       1.130523318114e-11       1.523477900472e-12      -7.511564690310e-15 
   97       3.504945323808e-10       9.828958538857e-14      -2.844930985721e-12       3.840876029146e-16       1.100481360212e-11       1.490779311701e-12      -7.436725720216e-15 
   98       3.546187172759e-10       1.003298087892e-13      -2.933388138921e-12       3.921292400694e-16       1.071515356930e-11       1.459152870256e-12      -7.357194921631e-15 
   99       3.587716590563e-10       1.023549795382e-13      -3.022092270957e-12       4.002607219915e-16       1.043589566471e-11       1.428567655829e-12      -7.274384024723e-15 
  100       3.629528227900e-10       1.043631242334e-13      -3.110975838546e-12       4.084826570371e-16       1.016656800242e-11       1.398980912123e-12      -7.189818636833e-15 
  101       3.671614873427e-10       1.063522428843e-13      -3.199970121950e-12       4.167956814774e-16       9.906580425899e-12       1.370337645753e-12      -7.105140989398e-15 
  102       3.713967383195e-10       1.083203093434e-13      -3.289005242896e-12       4.252004600681e-16       9.655220705241e-12       1.342570225145e-12      -7.022112684868e-15 
  103       3.756574610060e-10       1.102652717359e-13      -3.378010182497e-12       4.336976866193e-16       9.411650734503e-12       1.315597979440e-12      -6.942617443636e-15 
  104       3.799425748755e-10       1.121851040290e-13      -3.466913363205e-12       4.422880644441e-16       9.175096550238e-12       1.289346129049e-12      -6.868256926362e-15 
