# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   74       2.534314666756e-10       5.577228378929e-14      -1.599294071269e-12       1.235828292316e-16       3.344814891153e-11       7.218770875963e-12      -9.606218343181e-15 
   75       2.570642910483e-10       5.773683963967e-14      -1.677501019559e-12       1.264433348498e-16       3.250717251196e-11       6.997750093545e-12      -9.494654948260e-15 
   76       2.607403924780e-10       5.972173929858e-14      -1.756844486350e-12       1.293199365130e-16       3.159821821241e-11       6.784526725500e-12      -9.396350991713e-15 
   77       2.644601450599e-10       6.172543446019e-14      -1.837269656642e-12       1.322138368233e-16       3.072078167327e-11       6.578958332426e-12      -9.311486586477e-15 
   78       2.682240320516e-10       6.374625369953e-14      -1.918759607994e-12       1.351261577743e-16       2.987502401697e-11       6.381092237277e-12      -9.238412849136e-15 
   79       2.720321966939e-10       6.578245657619e-14      -2.001300005701e-12       1.380581945253e-16       2.906062885975e-11       6.190865359417e-12      -9.175177267084e-15 
   80       2.758844238157e-10       6.783223302453e-14      -2.084879268689e-12       1.410114209449e-16       2.827678001953e-11       6.008099061516e-12      -9.119512281192e-15 
   81       2.797801214380e-10       6.989370274383e-14      -2.169488735395e-12       1.439874951541e-16       2.752213922383e-11       5.832493996462e-12      -9.068823868478e-15 
   82       2.837183023778e-10       7.196491458843e-14      -2.255122829661e-12       1.469882650699e-16       2.679482381766e-11       5.663624954266e-12      -9.020180124773e-15 
   83       2.876975658527e-10       7.404384595798e-14      -2.341779226615e-12       1.500157739484e-16       2.609238447143e-11       5.500935708963e-12      -8.970299847396e-15 
   84       2.917164292323e-10       7.612846182525e-14      -2.429447608206e-12       1.530716216226e-16       2.541242913036e-11       5.343879111314e-12      -8.916276748372e-15 
   85       2.957744267792e-10       7.821690439923e-14      -2.518073424621e-12       1.561549144027e-16       2.475466254066e-11       5.192375338935e-12      -8.857915048888e-15 
   86       2.998711601752e-10       8.030733393223e-14      -2.607588401485e-12       1.592639838957e-16       2.411914553414e-11       5.046420519604e-12      -8.795761944066e-15 
   87       3.040059522423e-10       8.239787226450e-14      -2.697921390584e-12       1.623969958867e-16       2.350566758621e-11       4.905945567888e-12      -8.730407330456e-15 
   88       3.081778344317e-10       8.448660321666e-14      -2.788998343973e-12       1.655519450528e-16       2.291373538490e-11       4.770813473159e-12      -8.662484752251e-15 
   89       3.123855343128e-10       8.657157298219e-14      -2.880742288099e-12       1.687266496787e-16       2.234256140001e-11       4.640816587601e-12      -8.592672347490e-15 
   90       3.166274630623e-10       8.865079051992e-14      -2.973073297913e-12       1.719187463704e-16       2.179105245221e-11       4.515673914226e-12      -8.521693794265e-15 
   91       3.209017029535e-10       9.072222794654e-14      -3.065908470989e-12       1.751256847708e-16       2.125779828213e-11       4.395028394882e-12      -8.450319256934e-15 
   92       3.252059948448e-10       9.278382092906e-14      -3.159161901640e-12       1.783447222738e-16       2.074106011946e-11       4.278444198265e-12      -8.379366332320e-15 
   93       3.295381653242e-10       9.483350677446e-14      -3.252749194241e-12       1.815733054424e-16       2.023920060232e-11       4.165510869958e-12      -8.309543205287e-15 
   94       3.338975088046e-10       9.686934439927e-14      -3.346601835900e-12       1.848102913627e-16       1.975207232840e-11       4.056179591382e-12      -8.240949076236e-15 
   95       3.382835911311e-10       9.888941321306e-14      -3.440654947642e-12       1.880549010644e-16       1.927981797915e-11       3.950472715344e-12      -8.173499997702e-15 
   96       3.426958220584e-10       1.008917779267e-13      -3.534842973745e-12       1.913063492071e-16       1.882244227688e-11       3.848380181762e-12      -8.107078766832e-15 
   97       3.471334487747e-10       1.028744894624e-13      -3.629099718166e-12       1.945638441038e-16       1.837980661215e-11       3.749858272563e-12      -8.041533705634e-15 
   98       3.515955494260e-10       1.048355858635e-13      -3.723358380970e-12       1.978265877435e-16       1.795162367128e-11       3.654828366567e-12      -7.976677441213e-15 
   99       3.560810266400e-10       1.067730932046e-13      -3.817551594750e-12       2.010937758138e-16       1.753745206375e-11       3.563175694377e-12      -7.912285686014e-15 
  100       3.605886010504e-10       1.086850265012e-13      -3.911611461059e-12       2.043645977244e-16       1.713669094967e-11       3.474748093267e-12      -7.848096018062e-15 
  101       3.651168048207e-10       1.105693906203e-13      -4.005469586829e-12       2.076382366296e-16       1.674857466721e-11       3.389354762074e-12      -7.783806661208e-15 
  102       3.696639751688e-10       1.124241811895e-13      -4.099057120802e-12       2.109138694514e-16       1.637216736007e-11       3.306765016081e-12      -7.719075265363e-15 
  103       3.742282478905e-10       1.142473855075e-13      -4.192304789953e-12       2.141906669022e-16       1.600635760486e-11       3.226707041913e-12      -7.653517686746e-15 
  104       3.788077822097e-10       1.160370271237e-13      -4.285142718154e-12       2.174681994912e-16       1.565011985246e-11       3.148930167804e-12      -7.586802474101e-15 
  105       3.834014838670e-10       1.177913044754e-13      -4.377499775818e-12       2.207477179558e-16       1.530335054516e-11       3.073403936242e-12      -7.518951490876e-15 
  106       3.880083680915e-10       1.195084727621e-13      -4.469304209896e-12       2.240310466460e-16       1.496613545651e-11       3.000143727083e-12      -7.450077817791e-15 
  107       3.926273331115e-10       1.211868033212e-13      -4.560483887423e-12       2.273201974165e-16       1.463849055252e-11       2.929149103033e-12      -7.380293507226e-15 
  108       3.972571562204e-10       1.228245850176e-13      -4.650966329548e-12       2.306173741111e-16       1.432035955102e-11       2.860403262500e-12      -7.309709415177e-15 
  109       4.018964898431e-10       1.244201256339e-13      -4.740678745561e-12       2.339249770473e-16       1.401161148120e-11       2.793872492463e-12      -7.238435033212e-15 
  110       4.065438576020e-10       1.259717532600e-13      -4.829548066937e-12       2.372456075000e-16       1.371203824307e-11       2.729505621326e-12      -7.166578320426e-15 
  111       4.111976503832e-10       1.274778176828e-13      -4.917500981356e-12       2.405820721863e-16       1.342135216686e-11       2.667233471777e-12      -7.094245535395e-15 
  112       4.158561224025e-10       1.289366917765e-13      -5.004463966747e-12       2.439373877492e-16       1.313918357257e-11       2.606968313656e-12      -7.021541068134e-15 
  113       4.205173872718e-10       1.303467728919e-13      -5.090363325310e-12       2.473147852423e-16       1.286507832937e-11       2.548603316808e-12      -6.948567272048e-15 
  114       4.251794140652e-10       1.317064842469e-13      -5.175125217559e-12       2.507177146140e-16       1.259849541512e-11       2.492012003943e-12      -6.875424295893e-15 
  115       4.298400233848e-10       1.330142763154e-13      -5.258675696346e-12       2.541498491915e-16       1.233880447578e-11       2.437047703501e-12      -6.802209915729e-15 
  116       4.344970964372e-10       1.342686611029e-13      -5.340941982730e-12       2.576142856414e-16       1.208542927376e-11       2.383575588999e-12      -6.729005004506e-15 
  117       4.391492395103e-10       1.354683167270e-13      -5.421856396788e-12       2.611110239132e-16       1.183830303651e-11       2.331574386052e-12      -6.655828295918e-15 
  118       4.437951932727e-10       1.366119982207e-13      -5.501352970848e-12       2.646391878990e-16       1.159746414446e-11       2.281046061122e-12      -6.582675779524e-15 
  119       4.484336249649e-10       1.376985074472e-13      -5.579366294943e-12       2.681977999416e-16       1.136291405771e-11       2.231984085269e-12      -6.509534279176e-15 
  120       4.530631263484e-10       1.387266947813e-13      -5.655831561823e-12       2.717857782055e-16       1.113461616537e-11       2.184373175141e-12      -6.436381157990e-15 
  121       4.576822116554e-10       1.396954607891e-13      -5.730684611970e-12       2.754019340478e-16       1.091249463498e-11       2.138189033949e-12      -6.363184023306e-15 
  122       4.622893155384e-10       1.406037579092e-13      -5.803861978607e-12       2.790449693889e-16       1.069643326186e-11       2.093398092449e-12      -6.289900431663e-15 
  123       4.668827910194e-10       1.414505921332e-13      -5.875300932714e-12       2.827134740837e-16       1.048627431850e-11       2.049957249924e-12      -6.216477593763e-15 
  124       4.714609074397e-10       1.422350246858e-13      -5.944939528037e-12       2.864059232919e-16       1.028181740392e-11       2.007813615165e-12      -6.142852079434e-15 
  125       4.760218484095e-10       1.429561737062e-13      -6.012716646105e-12       2.901206748495e-16       1.008281829304e-11       1.966904247453e-12      -6.068949522605e-15 
  126       4.805637097571e-10       1.436132159281e-13      -6.078572041238e-12       2.938559666392e-16       9.888987786085e-12       1.927155897540e-12      -5.994684326267e-15 
  127       4.850844974786e-10       1.442053883604e-13      -6.142446385563e-12       2.976099139617e-16       9.699990557934e-12       1.888484748626e-12      -5.919959367442e-15 
  128       4.895821256874e-10       1.447319899681e-13      -6.204281314025e-12       3.013805069059e-16       9.515444007507e-12       1.850796157348e-12      -5.844665702153e-15 
  129       4.940545701554e-10       1.451923917090e-13      -6.264019910350e-12       3.051661883808e-16       9.335003501138e-12       1.814005212880e-12      -5.768720883887e-15 
  130       4.985003523346e-10       1.455860643213e-13      -6.321608129597e-12       3.089676654855e-16       9.158631119498e-12       1.778101514387e-12      -5.692189298344e-15 
  131       5.029181048056e-10       1.459125567745e-13      -6.376993617455e-12       3.127862928049e-16       8.986354355335e-12       1.743091043325e-12      -5.615174533459e-15 
  132       5.073064195173e-10       1.461714899097e-13      -6.430125330970e-12       3.166235110727e-16       8.818181835032e-12       1.708975873344e-12      -5.537781930675e-15 
  133       5.116638468503e-10       1.463625581796e-13      -6.480953586720e-12       3.204808486968e-16       8.654102786179e-12       1.675754060229e-12      -5.460118566213e-15 
  134       5.159888946795e-10       1.464855313892e-13      -6.529430108975e-12       3.243599232857e-16       8.494086505155e-12       1.643419531854e-12      -5.382293232345e-15 
  135       5.202800274369e-10       1.465402564362e-13      -6.575508077872e-12       3.282624431742e-16       8.338081824708e-12       1.611961978124e-12      -5.304416418661e-15 
  136       5.245356651749e-10       1.465266590512e-13      -6.619142177579e-12       3.321902089491e-16       8.186016581535e-12       1.581366740929e-12      -5.226600293349e-15 
  137       5.287541826285e-10       1.464447455381e-13      -6.660288644461e-12       3.361451149750e-16       8.037797083857e-12       1.551614704090e-12      -5.148958684457e-15 
  138       5.329339082789e-10       1.462946045147e-13      -6.698905315254e-12       3.401291509208e-16       7.893307579002e-12       1.522682183306e-12      -5.071607061169e-15 
  139       5.370731234158e-10       1.460764086529e-13      -6.734951675227e-12       3.441444032845e-16       7.752409720986e-12       1.494540816101e-12      -4.994662515076e-15 
  140       5.411700612007e-10       1.457904164192e-13      -6.768388906352e-12       3.481930569202e-16       7.614942038087e-12       1.467157451777e-12      -4.918243741446e-15 
  141       5.452229057294e-10       1.454369738150e-13      -6.799179935473e-12       3.522773965630e-16       7.480719400429e-12       1.440494041355e-12      -4.842471020498e-15 
  142       5.492297910953e-10       1.450165161170e-13      -6.827289482472e-12       3.563998083555e-16       7.349532487557e-12       1.414507527531e-12      -4.767466198669e-15 
  143       5.531888004517e-10       1.445295696179e-13      -6.852684108438e-12       3.605627813734e-16       7.221147256021e-12       1.389149734616e-12      -4.693352669888e-15 
  144       5.570980905227e-10       1.439767102066e-13      -6.875332108290e-12       3.647684765097e-16       7.095355679132e-12       1.364377221641e-12      -4.620230055077e-15 
  145       5.609562809457e-10       1.433584308346e-13      -6.895203075033e-12       3.690173820048e-16       6.972134727997e-12       1.340182168763e-12      -4.548095466804e-15 
  146       5.647621017098e-10       1.426752642315e-13      -6.912268383908e-12       3.733095276533e-16       6.851502124745e-12       1.316564340813e-12      -4.476914410637e-15 
  147       5.685142709409e-10       1.419278263705e-13      -6.926501390937e-12       3.776449045913e-16       6.733466242084e-12       1.293521345247e-12      -4.406645227222e-15 
  148       5.722114946857e-10       1.411168179603e-13      -6.937877480191e-12       3.820234643361e-16       6.618025865554e-12       1.271048579353e-12      -4.337238928138e-15 
  149       5.758524666953e-10       1.402430259382e-13      -6.946374111069e-12       3.864451178257e-16       6.505169955767e-12       1.249139177458e-12      -4.268639031759e-15 
  150       5.794358682093e-10       1.393073249619e-13      -6.951970865572e-12       3.909097344578e-16       6.394877410662e-12       1.227783958137e-12      -4.200781399109e-15 
  151       5.829603677395e-10       1.383106789019e-13      -6.954649495572e-12       3.954171411297e-16       6.287116827743e-12       1.206971371417e-12      -4.133594069727e-15 
  152       5.864246208536e-10       1.372541423341e-13      -6.954393970092e-12       3.999671212772e-16       6.181846266334e-12       1.186687445988e-12      -4.066997097518e-15 
  153       5.898272699593e-10       1.361388620318e-13      -6.951190522574e-12       4.045594139146e-16       6.079013009821e-12       1.166915736412e-12      -4.000902386618e-15 
  154       5.931669440880e-10       1.349660784586e-13      -6.945027698160e-12       4.091937126735e-16       5.978553327901e-12       1.147637270323e-12      -3.935213527249e-15 
  155       5.964422586786e-10       1.337371272600e-13      -6.935896400959e-12       4.138696648429e-16       5.880392238827e-12       1.128830495644e-12      -3.869825631580e-15 
  156       5.996518153615e-10       1.324534407565e-13      -6.923789941324e-12       4.185868704078e-16       5.784443271660e-12       1.110471227789e-12      -3.804625169586e-15 
  157       6.027942017421e-10       1.311165494353e-13      -6.908704083126e-12       4.233448810895e-16       5.690608228509e-12       1.092532596869e-12      -3.739489804904e-15 
